name,Avg_Income,Price_per_m2,Total_Jobs,Pop_Density,Total_Population,PT_Share,avg_travel_time_ic,avg_destinations,canton,canton_code,employment_density
Les Genevez (Ju),66649.0,,347.0,37.26329361620455,516.0,,188.74237518367886,8,TI,TI,672.4806201550388
Lajoux (Ju),62963.0,,204.0,59.37130488356607,720.0,,187.72809901631265,9,GL,GL,283.3333333333333
Le Noirmont,66239.0,,2234.0,93.28847768639945,1934.0,,195.15581357020733,18,SO,SO,1155.11892450879
Saint-Brais,57338.0,,86.0,15.147396632279946,237.0,,192.3448580393909,1,TI,TI,362.8691983122363
Soubey,51476.0,,36.0,8.772836043133719,125.0,,186.7964878356692,13,GL,GL,288.0
Alle,61565.0,,1246.0,176.378104625117,1946.0,,176.94320996489125,9,AI,AI,640.2877697841727
Boncourt,65435.0,,1923.0,117.9322782459902,1170.0,,153.74839780520804,16,GR,GR,1643.5897435897434
Bure,70251.0,,325.0,45.53795629252835,645.0,,185.93341309590056,8,LU,LU,503.8759689922481
Coeuve,67388.0,,164.0,64.7652305556396,717.0,,182.38498990586814,8,SG,SG,228.73082287308227
Cornol,60746.0,,385.0,104.85723803227212,1083.0,,182.8857363444037,7,ZH,ZH,355.4939981532779
Courchavon,76699.0,,176.0,48.20269606782403,323.0,,160.30749512471021,15,GL,GL,544.891640866873
Courgenay,60588.0,1498.8235294117646,1034.0,138.05508516764806,2439.0,,162.21727664393507,9,GE,GE,423.9442394423944
Courtedoux,68623.0,,326.0,89.55025063479478,761.0,,194.78406460240535,8,GL,GL,428.3837056504599
Fahy,54997.0,,141.0,42.92344037615709,337.0,,178.925655279506,8,ZH,ZH,418.39762611275967
Grandfontaine,58989.0,,105.0,38.29098810958455,378.0,,189.7943690873597,4,BL,BL,277.77777777777777
Porrentruy,64628.0,4979.032258064516,8032.0,444.6675372879163,6574.0,,175.3581445024029,9,SH,SH,1221.7827806510495
Vendlincourt,57639.0,6825.0,280.0,59.13748770468459,557.0,,179.7802532411075,13,SO,SO,502.69299820466784
Romont (Fr),64932.0,,4461.0,521.1304205048821,6124.0,,188.1348583112478,6,LU,LU,728.4454604833443
Arni (Ag),95403.0,,314.0,464.8396309121864,1987.0,,166.96244830779432,13,NE,NE,158.02717664821338
Islisberg,88810.0,,81.0,434.7397247192882,692.0,,176.48849920161263,8,TI,TI,117.05202312138728
Mettembert,62813.0,,15.0,29.088804874764254,112.0,,172.7427654574812,13,GE,GE,133.92857142857142
Oberwil-Lieli,130062.0,,549.0,462.55729032636344,2627.0,,168.21172706064704,14,GR,GR,208.98363151884277
Zollikon,163694.0,,6727.0,1860.2467702793808,13584.0,54.2,154.13799001218578,21,OW,OW,495.21495877502946
Hofstetten-Flüh,99147.0,9224.25,492.0,426.3752308827515,3402.0,,178.4741686742131,9,GE,GE,144.62081128747795
Zürich,87484.0,19636.576647761685,545938.0,4890.187837896027,436551.0,61.9,117.00979118382021,26,AR,AR,1250.5709527638237
Birmensdorf (Zh),91528.0,,2695.0,621.1988396881077,7380.0,,191.75473561500937,7,GE,GE,365.17615176151764
Dietikon,68527.0,9710.166666666668,19541.0,3079.6519683079378,28295.0,49.5,131.43784782549756,24,NW,NW,690.6167167344054
Geroldswil,84949.0,,2322.0,3236.5959565094604,5312.0,,140.26248236918346,16,BL,BL,437.1234939759036
Oberengstringen,76801.0,,1363.0,3248.0191968551435,6914.0,,136.33920326097294,21,JU,JU,197.13624529939253
Oetwil An Der Limmat,94126.0,,228.0,858.2117741785657,2573.0,,191.91773346989825,6,ZH,ZH,88.61251457442674
Schlieren,69482.0,,22901.0,3633.8437721618625,20391.0,58.6,141.4795866997721,18,VS,VS,1123.0935216517091
Uitikon,167704.0,13021.947580645161,1252.0,1169.6566557958447,5699.0,,182.1358187744211,9,SO,SO,219.68766450254432
Unterengstringen,97835.0,,1048.0,1266.258268018061,4345.0,,143.27210865122282,18,ZH,ZH,241.19677790563867
Urdorf,78121.0,,8556.0,1331.5741290474473,10503.0,44.2,168.81573566514402,12,VS,VS,814.6243930305627
Weiningen (Zh),92281.0,,2219.0,946.6463413221599,5108.0,,182.54811152302233,10,AI,AI,434.4166014095536
Saint-Aubin (Fr),70556.0,,488.0,255.71138624228655,2030.0,,178.32442434805006,15,AI,AI,240.39408866995075
Egerkingen,69025.0,8805.924731182795,3985.0,651.8174457555889,4311.0,,188.55111046293587,11,OW,OW,924.3794943168639
Härkingen,70495.0,4633.695652173913,3309.0,317.80726194054614,1781.0,,168.62205895474915,15,SH,SH,1857.9449747332958
Kestenholz,70020.0,,683.0,221.60613990157933,1884.0,,198.61966244342898,4,JU,JU,362.5265392781316
Niederbuchsiten,68807.0,,701.0,281.3407217616838,1341.0,,200.0,2,LU,LU,522.7442207307979
Oensingen,67912.0,6825.0,5749.0,563.1559533894892,6817.0,,168.13833223098757,15,ZH,ZH,843.332844359689
Wolfwil,69727.0,,798.0,363.7109925357363,2443.0,,169.17489052345047,15,SH,SH,326.6475644699141
Aedermannsdorf,70673.0,,182.0,45.784480790476394,593.0,,200.0,9,ZH,ZH,306.91399662731874
Balsthal,66902.0,,3048.0,444.5345964055212,6560.0,,198.6284684689148,4,AR,AR,464.63414634146346
Herbetswil,63642.0,,175.0,38.52746263517325,608.0,,171.72625903648657,11,ZG,ZG,287.8289473684211
Holderbank (So),61605.0,,260.0,97.57103270729672,779.0,,172.59241821104467,6,BE,BE,333.7612323491656
Laupersdorf,67054.0,0.0,451.0,120.50514217235133,1880.0,,174.40667532346282,10,AR,AR,239.89361702127658
Matzendorf,67349.0,,412.0,137.42811907088253,1409.0,,158.27352344194182,17,ZG,ZG,292.40596167494675
Mümliswil-Ramiswil,63426.0,,736.0,68.04455492488589,2481.0,,165.45246432262317,11,BS,BS,296.6545747682386
Biberist,65821.0,6409.2,3353.0,849.8723413678904,9545.0,,155.24614220232152,17,AI,AI,351.2833944473546
Bolken,72951.0,7551.369863013699,61.0,246.73904630440924,577.0,,165.67561370126194,12,ZG,ZG,105.71923743500867
Deitingen,71559.0,,1039.0,310.4163402736656,2338.0,,175.94547433657598,11,GR,GR,444.3969204448247
Derendingen,63045.0,8452.5,2099.0,1171.4714431869606,7133.0,,170.15065720559448,8,FR,FR,294.2660872003365
Etziken,70227.0,5188.235294117647,349.0,369.63246292783487,1069.0,,199.0473465023267,6,AI,AI,326.47333956969135
Gerlafingen,62892.0,,1728.0,3335.526085447878,5859.0,,126.96103167722579,12,SG,SG,294.93087557603684
Horriwil,77711.0,,207.0,392.35143538007225,943.0,,190.2953547071041,7,TI,TI,219.5121951219512
Hüniken,81634.0,,18.0,164.6886132144711,161.0,,174.91928993021313,6,GR,GR,111.80124223602485
Luterbach,64710.0,7288.75,1555.0,897.2583745118869,3724.0,,169.02542130239505,16,AR,AR,417.561761546724
Obergerlafingen,69044.0,,575.0,676.1498553167489,1266.0,,182.4134606399998,11,SO,SO,454.18641390205374
Recherswil,66464.0,,723.0,669.2449719248391,2202.0,,155.52915210534607,16,ZG,ZG,328.33787465940054
Subingen,70220.0,,3238.0,513.2647989729726,3299.0,,179.88652770571494,14,BS,BS,981.5095483479842
Zuchwil,60449.0,,6287.0,1934.2260556301196,9616.0,24.7,160.42793579365306,11,NW,NW,653.80615640599
Lohn-Ammannsegg,85975.0,,947.0,572.614167165981,2947.0,,180.85972103587656,15,NW,NW,321.3437393959959
Ried-Brig,72707.0,,402.0,45.76727408490911,2310.0,,183.82405197339625,11,ZG,ZG,174.02597402597402
Arisdorf,83214.0,,499.0,194.7324066832115,1734.0,,200.0,4,LU,LU,287.7739331026528
Augst,79924.0,,775.0,464.26643340873215,1087.0,,165.14356209569038,16,NE,NE,712.9714811407543
Bubendorf,78982.0,,3762.0,417.5858536575257,4534.0,,167.27753205863306,9,VD,VD,829.7309219232466
Frenkendorf,74901.0,9391.666666666666,2248.0,1283.0701393349352,6651.0,,156.01651119008292,12,BS,BS,337.9942865734476
Füllinsdorf,85508.0,8407.228260869564,2207.0,819.8676286446843,4730.0,,162.31857866911852,12,NW,NW,466.59619450317126
Giebenach,79189.0,,207.0,1190.7669440580623,1136.0,,156.85638534085072,13,GL,GL,182.21830985915494
Hersberg,89284.0,,38.0,215.7690974181004,393.0,,195.38132435905274,3,SO,SO,96.69211195928753
Lausen,71072.0,,1832.0,1030.134316493805,5886.0,,189.5582594059673,11,SH,SH,311.24702684335716
Liestal,75082.0,7584.212686567164,17494.0,867.046029496707,16034.0,35.3,161.55103426393603,13,LU,LU,1091.05650492703
Lupsingen,88276.0,,158.0,440.1647369263339,1565.0,,162.4994314220497,14,TI,TI,100.95846645367412
Pratteln,67801.0,,15974.0,1618.0795398937723,16576.0,39.0,168.61096623789058,10,AI,AI,963.6824324324325
Ramlinsburg,99213.0,,127.0,355.53465952942173,732.0,,167.66740951481145,7,TG,TG,173.49726775956285
Seltisberg,96817.0,7117.894736842105,220.0,415.75122154564366,1316.0,,184.75740462774658,9,JU,JU,167.17325227963525
Ziefen,78916.0,,480.0,221.69178870747717,1708.0,,180.52231853521693,4,OW,OW,281.03044496487115
Anwil,73988.0,,103.0,146.93022600528008,547.0,,155.5956598125178,15,SG,SG,188.2998171846435
Böckten,91648.0,,509.0,547.0620152564552,857.0,,196.97718913798894,2,GR,GR,593.9323220536756
Buckten,71541.0,,256.0,368.3269713220105,715.0,,200.0,11,OW,OW,358.041958041958
Buus,74029.0,,224.0,128.70063262489535,1134.0,,169.34806859636586,15,SO,SO,197.53086419753086
Diepflingen,80041.0,6576.315789473684,213.0,719.4353079032338,835.0,,165.9815732166325,13,SG,SG,255.08982035928145
Gelterkinden,74721.0,6085.290909090909,2502.0,601.4423347138351,6458.0,,177.4318805825416,14,BL,BL,387.42644781666155
Häfelfingen,73042.0,,117.0,66.43262219821766,246.0,,184.26749439756793,6,UR,UR,475.60975609756093
Hemmiken,62644.0,,51.0,72.08302539309574,263.0,,189.06431143642658,9,BE,BE,193.91634980988593
Itingen,78487.0,,1130.0,760.832947481606,2473.0,,200.0,6,TG,TG,456.9348968863728
Känerkinden,74516.0,6381.136363636364,40.0,363.2254694791606,532.0,,173.20876182105496,12,JU,JU,75.18796992481202
Kilchberg (Bl),82245.0,,11.0,119.81961223213403,182.0,,166.66681060893998,16,BE,BE,60.43956043956044
Läufelfingen,67966.0,8302.159090909092,500.0,150.02225418456067,1415.0,,157.6067398871353,17,GL,GL,353.35689045936397
Maisprach,87338.0,,219.0,195.6789743146784,956.0,,166.81143978942544,13,BE,BE,229.0794979079498
Nusshof,96662.0,6704.444444444444,80.0,183.33103893765949,277.0,,177.41942840642557,5,VD,VD,288.8086642599278
Oltingen,68446.0,,149.0,68.51073423839574,526.0,,200.0,2,ZG,ZG,283.2699619771863
Ormalingen,75799.0,,893.0,348.50788001996256,2375.0,,168.26679121939472,12,VD,VD,376.0
Rickenbach (Bl),76304.0,,104.0,176.4892480118254,570.0,,181.35124629124613,9,GR,GR,182.4561403508772
Rothenfluh,74658.0,,161.0,73.71470014632231,809.0,,178.92117953663666,6,FR,FR,199.01112484548824
Rümlingen,66653.0,,148.0,177.01296680602735,438.0,,195.81434825309555,13,ZG,ZG,337.8995433789954
Rünenberg,77553.0,,142.0,154.2134753443923,794.0,,200.0,10,SO,SO,178.84130982367756
Sissach,81685.0,7552.758620689655,4420.0,728.1482642525464,6894.0,,163.7346130260709,15,SH,SH,641.1372207716855
Tecknau,72251.0,,143.0,364.04079039181835,817.0,,168.51207230644593,12,AR,AR,175.03059975520196
Tenniken,74086.0,6772.5,430.0,185.60682399912065,938.0,,193.5527697409864,6,GL,GL,458.4221748400853
Thürnen,68643.0,,292.0,574.8401262835896,1459.0,,183.6759167321115,6,VD,VD,200.13708019191225
Wenslingen,72830.0,,165.0,117.76712213211421,712.0,,200.0,5,AI,AI,231.74157303370788
Wintersingen,74056.0,,181.0,91.37469201833717,602.0,,187.72486992422506,9,LU,LU,300.66445182724254
Wittinsburg,81825.0,,142.0,129.89556570097463,449.0,,173.13687830861406,7,SG,SG,316.2583518930958
Zeglingen,70221.0,6179.617834394904,99.0,66.3332112751122,519.0,,188.1115997108027,9,UR,UR,190.7514450867052
Zunzgen,68650.0,,559.0,467.9100495758245,2790.0,,191.2986263664212,7,NE,NE,200.3584229390681
Arboldswil,85770.0,,83.0,166.37780870300972,608.0,,190.41707438601375,1,GE,GE,136.51315789473685
Bennwil,82298.0,,207.0,118.20846945349972,677.0,,186.2687697548262,6,VD,VD,305.7607090103397
Bretzwil,68455.0,,169.0,114.03873365874142,736.0,,194.70737410287518,5,VS,VS,229.61956521739128
Diegten,74127.0,,428.0,171.29638679829276,1643.0,,195.5931335691901,12,TG,TG,260.4990870359099
Eptingen,61782.0,4546.111111111111,359.0,51.97401484879042,560.0,,200.0,7,AG,AG,641.0714285714287
Hölstein,76943.0,4736.666666666667,962.0,443.6776935877578,2643.0,,184.67531551294405,4,GE,GE,363.9803253878169
Lampenberg,83490.0,4900.0,63.0,146.4211680150141,581.0,,175.83086085570537,12,ZH,ZH,108.43373493975903
Langenbruck,61361.0,3442.064393939394,354.0,62.65280859367771,975.0,,181.49449163973662,5,AI,AI,363.0769230769231
Lauwil,66974.0,,74.0,44.05454060904043,324.0,,197.60370640678008,9,NE,NE,228.39506172839504
Liedertswil,65989.0,,90.0,72.01467991552124,156.0,,166.93289239494243,11,JU,JU,576.9230769230769
Niederdorf,68445.0,,855.0,325.91932372562894,1783.0,,181.81889211355812,9,SG,SG,479.52888390353337
Oberdorf (Bl),70074.0,,779.0,449.83576281593344,2577.0,,168.97429517794487,16,BE,BE,302.2894838960031
Reigoldswil,68545.0,6137.25,514.0,166.92116118658626,1593.0,,178.53481204264676,6,GE,GE,322.661644695543
Titterten,70694.0,3829.7368421052633,117.0,136.40739642874942,442.0,,197.62870984565652,1,JU,JU,264.70588235294116
Waldenburg,62353.0,7665.0,375.0,139.02223706445392,1124.0,,181.28857144196888,7,SH,SH,333.6298932384342
Aesch (Bl),78952.0,,5636.0,1644.0611336242166,11137.0,38.6,161.93972030925465,17,SH,SH,506.06087815390146
Allschwil,82729.0,8283.455710955712,13524.0,2307.9623973494527,22155.0,47.6,133.2673847786096,15,FR,FR,610.4265402843602
Arlesheim,106404.0,,6431.0,1335.8995685793093,9314.0,40.1,175.95441345292022,2,VD,VD,690.4659652136569
Biel-Benken,114051.0,,1030.0,721.0037282202825,3485.0,,181.46145696710164,8,NW,NW,295.5523672883788
Binningen,111494.0,,5859.0,4087.2106308722778,16053.0,44.7,165.80523627324862,14,AG,AG,364.9785086899645
Birsfelden,65726.0,,4404.0,4163.4089171091,10445.0,49.0,127.86999444067703,25,VS,VS,421.63714696026807
Bottmingen,117066.0,8610.0,1779.0,2661.2737993155206,7014.0,,152.91969171332,14,SO,SO,253.6355859709153
Ettingen,83971.0,,1284.0,946.1906139828685,5567.0,,172.94960663711225,10,BS,BS,230.64487156457696
Münchenstein,80666.0,9751.0,12344.0,1627.3123017664313,12457.0,52.4,185.09614689457365,12,VD,VD,990.9287950549892
Muttenz,82989.0,12905.189393939394,13843.0,1100.1871927221039,18120.0,40.7,166.02166058217242,7,SH,SH,763.962472406181
Oberwil (Bl),101575.0,,4014.0,1373.1107788655545,11430.0,33.0,168.52119422068336,11,NW,NW,351.18110236220474
Pfeffingen,114515.0,9452.796195652174,364.0,383.34183527167465,2413.0,,184.7518043420821,9,BL,BL,150.84956485702443
Reinach (Bl),80911.0,,11768.0,3093.1763692089467,20690.0,42.7,147.50172310548552,18,GR,GR,568.7771870468825
Schönenbuch,97389.0,10281.21195652174,395.0,1198.7983130163498,1494.0,,159.62901585573766,12,SG,SG,264.39089692101743
Therwil,92325.0,8552.727272727272,3364.0,1219.0725801499586,10125.0,,169.00545410253136,12,VS,VS,332.24691358024694
Blauen,88802.0,,94.0,93.11305795398872,707.0,,195.05058122215877,1,SH,SH,132.95615275813296
Brislach,71148.0,,378.0,186.1871807394195,1772.0,,162.48600274795015,11,GR,GR,213.31828442437921
Burg Im Leimental,91784.0,,38.0,98.31751572951337,286.0,,180.8812450243872,11,AR,AR,132.86713286713285
Dittingen,64771.0,4085.735294117647,253.0,117.43719351768911,740.0,,168.16665061232231,9,GL,GL,341.8918918918919
Duggingen,85667.0,,665.0,281.876767163878,1621.0,,194.7172053418406,6,BE,BE,410.2405922270204
Grellingen,70938.0,,387.0,608.386190379202,1958.0,,150.21683713876087,17,FR,FR,197.6506639427988
Laufen,68111.0,,4422.0,515.9353633722367,6054.0,,165.73607127317985,12,SO,SO,730.4261645193261
Liesberg,69871.0,,741.0,79.58880605410799,1105.0,,184.75865250014158,9,BE,BE,670.5882352941176
Nenzlingen,75750.0,9885.75,110.0,145.29121419681434,468.0,,200.0,2,ZG,ZG,235.04273504273505
Roggenburg,57002.0,,61.0,37.28745016592915,246.0,,178.59705935905808,9,GL,GL,247.96747967479675
Röschenz,80012.0,8820.0,255.0,192.0498391594965,1941.0,,169.48882139982624,14,TI,TI,131.37557959814526
Wahlen,68657.0,,221.0,321.6324056770544,1592.0,,200.0,6,VD,VD,138.81909547738695
Zwingen,68414.0,6037.5,1151.0,624.1817613782495,2848.0,,151.16413736545877,14,BS,BS,404.1432584269663
Misery-Courtion,66287.0,,468.0,205.58010596867717,2404.0,,144.6802868952406,18,TG,TG,194.67554076539102
Appenzell,80742.0,,4956.0,355.3056696997632,6096.0,6.3,182.5535856805053,11,SH,SH,812.992125984252
Gonten,72660.0,,771.0,57.11240014933517,1474.0,,171.8262126701058,5,ZH,ZH,523.0664857530529
Schlatt-Haslen,77821.0,,442.0,62.09358440822289,1119.0,,163.98167721952174,17,OW,OW,394.99553172475424
Oberegg,65017.0,5925.9375,730.0,131.18663538448007,1936.0,,189.13686976795105,6,VD,VD,377.06611570247935
Billens-Hennens,63325.0,,331.0,211.10496264985122,903.0,,181.25632477090318,10,NW,NW,366.55592469545957
Schlatt (Zh),75318.0,,163.0,97.44072252606074,785.0,,170.4355284014187,15,AI,AI,207.64331210191085
Guttet-Feschel,59488.0,,105.0,37.14250436564147,440.0,,160.38040174491604,10,SG,SG,238.63636363636365
Marsens,79248.0,6191.818181818182,995.0,242.32226458611018,2130.0,,190.3298514205733,5,ZG,ZG,467.1361502347418
La Brillaz,78062.0,,265.0,208.92327010514907,2208.0,,187.37723415134312,7,SO,SO,120.01811594202898
Villorsonnens,67502.0,,440.0,101.280683100866,1546.0,,177.36523957682576,8,OW,OW,284.6054333764554
Sâles,74154.0,,485.0,79.29029617844283,1467.0,,200.0,10,TG,TG,330.60668029993184
Hauterive (Fr),75275.0,,1283.0,227.7261110537386,2694.0,,161.358324371058,11,ZH,ZH,476.24350408314774
Avry,81830.0,,1310.0,313.2263146103603,1949.0,,153.55079629078716,14,OW,OW,672.139558748076
Zofingen,74986.0,,11239.0,1176.5071908245598,12876.0,29.0,156.2013358095322,15,GR,GR,872.8642435538986
Haut-Intyamon,61854.0,,380.0,28.826466661252905,1774.0,,178.99609894070613,6,ZG,ZG,214.20518602029313
Aesch (Zh),116463.0,,433.0,406.62193253507326,1659.0,,179.0177232285224,9,SO,SO,261.0006027727547
Pont-En-Ogoz,76919.0,7782.35294117647,459.0,208.4021380691384,2038.0,,174.01162395346222,12,NE,NE,225.2208047105005
Le Mouret,70299.0,,985.0,178.7754282928106,3354.0,,183.24916289600083,8,AG,AG,293.67918902802626
Hausen (Ag),75379.0,,1477.0,1570.6531736433244,3774.0,,143.3079786584385,17,JU,JU,391.3619501854796
Häggenschwil,78378.0,,434.0,160.0925528054227,1426.0,,199.8380523077906,4,AR,AR,304.34782608695656
Muolen,68123.0,7015.909090909091,480.0,149.9603701567246,1265.0,,177.0649669921796,6,TI,TI,379.4466403162055
St. Gallen,67622.0,8085.0,87789.0,2054.9811358552997,78863.0,39.1,173.3122596156384,12,UR,UR,1113.1836222309576
Wittenbach,66013.0,,3497.0,818.3426560141186,10142.0,,175.80902209445213,16,VD,VD,344.8037862354565
Berg (Sg),84795.0,,152.0,321.84715967544844,1033.0,,183.1865715288087,9,NE,NE,147.14424007744435
Eggersriet,75566.0,,454.0,277.4352738889695,2434.0,,185.3887114942628,9,LU,LU,186.52423993426459
Goldach,69259.0,6825.0,4736.0,1931.5293287713466,9783.0,,164.67756222667262,15,NE,NE,484.10508024123476
Mörschwil,106517.0,,1310.0,376.9710820256111,3671.0,,185.34691556240824,5,BE,BE,356.85099427948785
Rorschach,57061.0,,5199.0,6356.196317006785,10274.0,25.9,127.39489866767579,26,FR,FR,506.03465057426513
Rorschacherberg,73391.0,,2146.0,1021.42652619272,7716.0,,171.29790626079281,12,BS,BS,278.1233799896319
Steinach,68621.0,,1878.0,861.1940801023525,3581.0,,180.8140807372364,14,NW,NW,524.4345154984641
Tübach,79023.0,,791.0,935.0321891543269,1602.0,,167.99018118907804,10,SO,SO,493.75780274656677
Untereggen,79445.0,8085.0,312.0,154.6825432231224,1035.0,,199.84509276337863,11,GE,GE,301.4492753623189
Au (Sg),67032.0,,4596.0,1640.7748915040454,8628.0,,151.13479759560337,18,SG,SG,532.6842837273991
Balgach,80392.0,,4844.0,707.3092057175564,5210.0,,198.9496136574023,7,OW,OW,929.7504798464491
Berneck,74334.0,,2415.0,873.2458961745926,4008.0,,169.43909248708673,13,VS,VS,602.5449101796407
Diepoldsau,69119.0,6525.166666666667,3685.0,659.043580455839,6939.0,,151.02479728622606,15,GE,GE,531.0563481769708
Rheineck,59498.0,,1576.0,1908.3389088254974,3514.0,,160.1482016570279,18,VD,VD,448.49174729652816
St. Margrethen,58518.0,,4717.0,847.0081718385164,6718.0,,160.125171232509,14,AR,AR,702.1434950878238
Thal,70264.0,10208.333333333334,3866.0,704.3572296170521,7137.0,,184.57885503710335,3,BE,BE,541.6841810284433
Widnau,71362.0,0.0,5281.0,2692.930043193211,10409.0,11.9,139.4817443410661,15,FR,FR,507.3494091651456
Altstätten,64408.0,,7959.0,337.7520252336012,12581.0,11.3,169.46097938736574,11,ZH,ZH,632.6206183928145
Eichberg,65396.0,,291.0,266.94180767643417,1617.0,,148.61886653443918,17,LU,LU,179.96289424860854
Marbach (Sg),69299.0,,710.0,471.2116101848186,2169.0,,167.84579298006514,12,BS,BS,327.3397879207008
Oberriet (Sg),65489.0,,5183.0,270.63398631590485,9373.0,,140.56164409245923,22,GE,GE,552.971300544116
Rebstein,66560.0,4271.909090909091,1702.0,1391.7680361020846,5077.0,,140.3643700969503,12,GL,GL,335.23734488871384
Rüthi (Sg),66481.0,,1265.0,285.27157382528753,2633.0,,188.15897652607057,8,VS,VS,480.4405620964679
Buchs (Sg),68501.0,,8366.0,895.8722993323908,14038.0,12.3,181.5702003568446,4,SO,SO,595.9538395782876
Gams,70110.0,,1291.0,198.6418397047739,3728.0,,184.12343488355535,11,TG,TG,346.29828326180257
Grabs,68968.0,,3917.0,137.78401207906506,7488.0,,163.93157670328446,13,BE,BE,523.1036324786324
Sennwald,66662.0,,4733.0,138.2769733534999,6332.0,,177.71492171729685,11,TI,TI,747.4731522425774
Sevelen,64190.0,2978.0172413793102,2107.0,175.19851771239692,5411.0,,177.95512166844338,7,SG,SG,389.3919793014231
